id,username,created_at,lng,lat,text
1517614984292876288,Jeffrey_Zabe,Fri Apr 22 21:23:02 +0000 2022,-77.60468399999999,41.1179365,@SteveASquirrell Have a wonderful nights sleep Steve 😴 https://t.co/dsSBhbsjfa
1517614996062183428,reauxjo,Fri Apr 22 21:23:05 +0000 2022,-75.77004099999999,42.746617,It’s less about finding happiness and more about creating happiness.
1517615000495534080,OhItsShannen_,Fri Apr 22 21:23:06 +0000 2022,-75.77004099999999,42.746617,"Michael Jackson, without a doubt"
1517615005881049101,NYC4691,Fri Apr 22 21:23:07 +0000 2022,-73.9685415,40.780709,@zachvat Not going to happen. It was a mess.
1517615007420272646,M4TTG1BBS,Fri Apr 22 21:23:08 +0000 2022,-74.8385162,40.2423668,Drinking a Double Of Hops &amp; Clouds by @VaultBrewing at @vaultbrewingco — https://t.co/t3wtq0L1vb
1517615011891453958,chino9341,Fri Apr 22 21:23:09 +0000 2022,-73.9685415,40.780709,"There's days I wake up and want to get tatted, but later I remember I respect my mothers wishes. Not to mention she… https://t.co/FF4iqMFkjS"
1517615022469431302,eelleeeeee,Fri Apr 22 21:23:11 +0000 2022,-73.977717,40.705597499999996,2nd day in NYC and I haven’t sent any rats 😔
1517615028983283719,EarthboundNFT,Fri Apr 22 21:23:13 +0000 2022,-73.8311875,40.6708795,"Post Refraction 🪞⚡️Shot by @ashley_bland1 Featuring @_tofusenpai, @Jonny4TheWin, and Kristalyn GillComing soon. https://t.co/Bkz938HqDw"
1517615033961881607,Aquilarrrr,Fri Apr 22 21:23:14 +0000 2022,-73.708745,40.7035395,This article is a must read!!!!!I loveeeeeeet ❤️#PrinceHarry #InvictusGames
1517615034125463553,javygordillo,Fri Apr 22 21:23:14 +0000 2022,-73.554097,41.0983345,Appreciating our Teachers at Westhill High School @WesthillFB and our First Responders with our lovely goodie bags… https://t.co/Ht8HhMysLt
1517615036134526976,GQ_MMA,Fri Apr 22 21:23:15 +0000 2022,-73.8311875,40.6708795,@usuckambs Good for you!! :D
1517615040286932994,bigstape,Fri Apr 22 21:23:16 +0000 2022,-77.60468399999999,41.1179365,@RonFilipkowski wait what
1517615042572783616,sweetiebabes08,Fri Apr 22 21:23:16 +0000 2022,-73.9487755,40.655138,@BulwarkOnline Her democrat opponent was bullied that he dropped out and she ran unopposed. That ain’t the way to do it either.
1517615048411299840,SpiceBoyJoey,Fri Apr 22 21:23:18 +0000 2022,-73.9685415,40.780709,"laying in sheeps, using the blazer i wore to work as a blanket, drinking a white claw, and listening to Britney? couldn’t be me"
1517615056371998720,livelikelefty,Fri Apr 22 21:23:20 +0000 2022,-74.214139,40.766601,Im down for spida driving this price down. P.S. why is he not being hid on reggie bullock?
1517615069944758272,feach23,Fri Apr 22 21:23:23 +0000 2022,-74.15394699999999,40.572376000000006,@ZDOLLA24 @OGV2KGOAT @Boxciii Does he rep the TBD lifestyle?
1517615070838206465,gabrielafotoo,Fri Apr 22 21:23:23 +0000 2022,-73.9685415,40.780709,@mafeandromeda @IAMAIMOS @ilitchpeters @rollnwthehomies @donaldobarros TQMM!! We’re in this together 💖💚🤘🏽🚀
1517615091348393985,imnotindiann,Fri Apr 22 21:23:28 +0000 2022,-73.964812,41.1981705,pressure makes diamonds
1517615103759331332,RobertTretter,Fri Apr 22 21:23:31 +0000 2022,-75.77004099999999,42.746617,@yesisworld Nope.
1517615110054813698,melducation,Fri Apr 22 21:23:32 +0000 2022,-73.8494415,40.8503475,Happy Earth Day 🌎 @YonkersSchools @quezada1229 https://t.co/8Owq2dCq8D
1517615115226468355,MusicReviewer7,Fri Apr 22 21:23:34 +0000 2022,-73.8311875,40.6708795,@IVLoveForever I’m pretending it’s still 4/20 😀 https://t.co/jlaMo2si4l
1517615129491296261,KevinDr_ver,Fri Apr 22 21:23:37 +0000 2022,-77.60468399999999,41.1179365,@brannonmc @DavidDark I agree with you that if those efforts specifically targeted organizations that only recogniz… https://t.co/amlHko7tie
1517615135828885511,shawnlatur,Fri Apr 22 21:23:38 +0000 2022,-74.083575,40.763965,The path to progress in protecting our environment is paved by partnerships. Conservation leaders like @ConserveNJ… https://t.co/tAge5C51ob
1517615140891336704,Coach_Martin_54,Fri Apr 22 21:23:40 +0000 2022,-74.7243235,40.073040500000005,#PMSUpToSomethingSZN Pat is running for President in 2024
1517615143064117252,MindyRosier,Fri Apr 22 21:23:40 +0000 2022,-73.9685415,40.780709,N.H.'s Top Education Official Accuses Teachers of ‘Knowingly Dismantling’ Family Values 🖕🏽 https://t.co/HQ9V7xzcix
1517615145370927104,feach23,Fri Apr 22 21:23:41 +0000 2022,-74.15394699999999,40.572376000000006,@ZDOLLA24 @OGV2KGOAT @Boxciii Does the lifestyle include being racist?
1517615149133221891,nazzobetweeting,Fri Apr 22 21:23:42 +0000 2022,-73.9685415,40.780709,whenever i see people go to miami multiple times a year i’m like wow are you so boring that the only trip you’ll take is to fucking florida
1517615150089576448,fuzzy__slippers,Fri Apr 22 21:23:42 +0000 2022,-73.9685415,40.780709,@Wallensteiners Loving the Mensa meeting we’re gathering here https://t.co/UdYfiMdEOU
1517615170125717506,fixedkaminyc,Fri Apr 22 21:23:47 +0000 2022,-73.9685415,40.780709,@EmAre_LES Ohh I definitely got that!
1517615183040032768,dchanlerlloyd,Fri Apr 22 21:23:50 +0000 2022,-73.9685415,40.780709,happy earth day. https://t.co/hjhOKxhOD7
1517615195362799616,tmj_NAS_mktg,Fri Apr 22 21:23:53 +0000 2022,-73.0001068,40.8175985,"Career tip for landing jobs like ""PRODUCT / EVENT DEMONSTRATOR - PART TIME"" in #Medford, NY. Go on informational in… https://t.co/Dzwsg1zcFj"
1517615202921033729,omeallain79,Fri Apr 22 21:23:54 +0000 2022,-75.77004099999999,42.746617,@mallon69 @MysterySolvent And then bang Gaetz
1517615207199252487,PreacherOfValor,Fri Apr 22 21:23:55 +0000 2022,-73.9685415,40.780709,"So basically who ever has a sniper, and a battle rifle will usually win. Cool."
1517615213092249600,au___79,Fri Apr 22 21:23:57 +0000 2022,-73.9685415,40.780709,@bbybrews It’s one of them days lol
1517615213977251843,SaitamaVrod72,Fri Apr 22 21:23:57 +0000 2022,-74.066663,40.7180015,@cally_callly Im very short from a trilly 🥺….but Im happy and still holding🐺🔥🐺🔥🐺🔥🐺🔥🐺🔥🐺🔥
1517615216179228683,RissaGarciaNYC,Fri Apr 22 21:23:58 +0000 2022,-73.9487755,40.655138,@bodyandsoulnyc 25th Anniversary @BrooklynMirage Sun May 8th  - Tickets on sale now https://t.co/SJ8dIZV6da
1517615219341774849,Reported_NYC,Fri Apr 22 21:23:58 +0000 2022,-73.9442581,40.8098959,JEEP Grand Cherokee driver KRU9238 blocked the bike lane near 361 Lenox Ave on April 22. This is in Manhattan Commu… https://t.co/2nYTwQfeVf
1517615229647179780,Alessandrael,Fri Apr 22 21:24:01 +0000 2022,-73.673237,40.6573505,"@JanieVanHalen Mash up of ""Jump"" and ""I want it that way"" ....that would be some song... Jump/ I want it that way..… https://t.co/6Ko4OW8Lv0"
1517615235892453377,DFlex2123,Fri Apr 22 21:24:02 +0000 2022,-74.15394699999999,40.572376000000006,I can't believe Guy Lafleur is gone. 😞😓 RIP 💜 legend.
1517615236177534976,tmj_nya_it,Fri Apr 22 21:24:02 +0000 2022,-73.76,42.65,"Want to land a job like ""ServiceNow Service Portal Developer"" at Cognizant? Applicant tracking systems look for spe… https://t.co/MB1e4mtD88"
1517615245300310024,amerimatryoshka,Fri Apr 22 21:24:05 +0000 2022,-72.9291585,41.298394,@ThermopylaeRIP I feel like that would be more of a Thomas Kinkade type of crowd.
1517615246495596545,scottsdalemeg,Fri Apr 22 21:24:05 +0000 2022,-73.9685415,40.780709,@0liviaStabler @FINALLEVEL Thanks for the tweet! But I guess isn't here! Next time OG!!
1517615263155372033,MikeyCee24,Fri Apr 22 21:24:09 +0000 2022,-73.8494415,40.8503475,Yankee Stadium is JAMMED packed right now. Lines are fucking nuts to get in
1517615279898972160,tmj_nwk_web,Fri Apr 22 21:24:13 +0000 2022,-74.0059413,40.7127837,"Cognizant is hiring in #NewYork, NY! Click the link in our bio to apply: Adobe Magento Competency Lead #Digital"
1517615287918596103,sugaftrm_,Fri Apr 22 21:24:15 +0000 2022,-73.97992500000001,40.5773095,i too am #namjooning for #EarthDay 🌊☀️ https://t.co/nyB20ywf8P
1517615303731159042,justinaharoni,Fri Apr 22 21:24:18 +0000 2022,-73.9487755,40.655138,Somewhere between here and there https://t.co/bOpfsOGEPr
1517615309758283776,AndrewIWong,Fri Apr 22 21:24:20 +0000 2022,-73.9685415,40.780709,"I really say the most outrageous things when I'm bored at work, just to liven up the atmosphere."
1517615311230545920,mackette52,Fri Apr 22 21:24:20 +0000 2022,-77.60468399999999,41.1179365,@BarackObama https://t.co/cLTmyDQoScHEY @BarackObamaGO SELL CRAZY SOMEWHERE ELSE.....WE'RE ALL STOCKED UP HERE… https://t.co/BUvxrQHhll
1517615319564664832,feach23,Fri Apr 22 21:24:22 +0000 2022,-74.15394699999999,40.572376000000006,@ZDOLLA24 @OGV2KGOAT @Boxciii Help me understand this from Rim Sharp TBD https://t.co/7Rm5dFePPZ
1517615323440103425,gtconway3d,Fri Apr 22 21:24:23 +0000 2022,-73.9237,40.961762,It's something no child in Florida should be allowed to see
1517615328066428929,footguy608,Fri Apr 22 21:24:24 +0000 2022,-73.9685415,40.780709,relaxing Friday  #gaynyc #malefeet #gaydad #nycdad #newyork #gay #college #foot #dom #sub #footfetısh #worship… https://t.co/KNlsZLhzh0
1517615330620678144,beersenpaii,Fri Apr 22 21:24:25 +0000 2022,-73.9245758,40.8278275,#gunhillbrewery #coquito #stout #stoutbeer  #stoutlover #beer #craftbeer #PuertoRican @ Bronx Drafthouse https://t.co/C9bjXMWm2x
1517615349599985664,Johnnyasylum22,Fri Apr 22 21:24:29 +0000 2022,-73.9685415,40.780709,"@_TaylorKitchen_ @Wendys @McDonalds @TALLADEGA Question remains, is which Patty will flip first"
1517615362245861377,charles_leroy,Fri Apr 22 21:24:32 +0000 2022,-73.9685415,40.780709,🤔Disney moving to #Abq has a magical ring to it. Let's talk about #Disney and #Desantis https://t.co/ajXnO1mhON vi… https://t.co/KUsIwx53e7
1517615370756149249,LesJS1031,Fri Apr 22 21:24:34 +0000 2022,-73.993542,40.750752,A mischievous sparkle #phish https://t.co/CyPq2JClbk
1517615377848623105,quisy90,Fri Apr 22 21:24:36 +0000 2022,-74.366322,40.7122655,Sure.
1517615385016778754,Longshots_BBall,Fri Apr 22 21:24:38 +0000 2022,-77.60468399999999,41.1179365,The @CVathletics Baseball team not going to go quietly. Picked up three runs by putting the ball in play. @crestbaseball up 6-3 top 5.
1517615393300533249,_jazminamber,Fri Apr 22 21:24:40 +0000 2022,-74.16780750000001,40.915047,"I’m just sayinggg if he walk around east orange and i see him , count me innnn. I’ll promote bel air and wingstop l… https://t.co/lzbxZXY6kr"
1517615400921534465,BrianRSolomon,Fri Apr 22 21:24:42 +0000 2022,-73.20783800000001,41.259947,"Watching Mighty Joe Young on WOR Channel 9 in New York in the late ‘70s/early ‘80s, and seeing The Swedish Angel, P… https://t.co/7JrJtgUmqA"
1517615415219953665,LilUhh1,Fri Apr 22 21:24:45 +0000 2022,-77.60468399999999,41.1179365,This how I’m tryna be in Paris 😂https://t.co/q7Yj2DIA8p
1517615416717320192,sdgold60,Fri Apr 22 21:24:45 +0000 2022,-73.9487755,40.655138,@gf212121 @ThatEricAlper Lake Marie  John prine Cold Missouri waterDiamonds and rust Mary Magdalene
1517615424002789384,511nyBDFV,Fri Apr 22 21:24:47 +0000 2022,-73.952343,40.811109,Incident on #DLine from 125 St to 145 St https://t.co/TeWkOH4sIa
1517615424061509632,511nyACE,Fri Apr 22 21:24:47 +0000 2022,-73.952343,40.811109,Incident on #ALine NB from 125 St to 145 St https://t.co/xqVgztAPL0
1517615431430909955,Joshandthecity,Fri Apr 22 21:24:49 +0000 2022,-73.9487755,40.655138,When I tell y’all that ENOUGH todayN for today.
1517615432437575681,JeffBrodkin,Fri Apr 22 21:24:49 +0000 2022,-77.60468399999999,41.1179365,"@DeadlineWH A.B. Stoddard, Kevin “doesn’t have to”do anything, he can do the RIGHT thing,like Liz Cheney.He took an… https://t.co/EIMEzzg1Vj"
1517615434677248000,VincentTorney,Fri Apr 22 21:24:50 +0000 2022,-73.8494415,40.8503475,"#TheLegit/#PrincipledLeft: GeneralCuriosity/Looking 4 Missing ""Puzzle Pieces""/""IntegrityChecks"" during inconvenient… https://t.co/T0HZxL2Rir"
1517615441476300816,NicoleAbuhakmeh,Fri Apr 22 21:24:51 +0000 2022,-77.60468399999999,41.1179365,Does this mean that the ticket price for Disney will go down?
1517615463731281921,quotesfromallah,Fri Apr 22 21:24:57 +0000 2022,-74.00589108,40.71270142,"Just posted a photo @ New York City, N.Y. https://t.co/rDF8U91ZVI"
1517615466889498624,Bread4Greatness,Fri Apr 22 21:24:57 +0000 2022,-73.9487755,40.655138,@ArtofBread Wow real change is coming! #decentralizeddreamers 🚨🔥🔥crazy unique artwork. Most unique collection out t… https://t.co/U2RBN0CDWe
1517615484589510661,db0255,Fri Apr 22 21:25:02 +0000 2022,-73.9487755,40.655138,@DrBonesMD @FractureDoc @DrLeeRubin Weight loss.
1517615495750594563,CJPukala,Fri Apr 22 21:25:04 +0000 2022,-73.8494415,40.8503475,@IrishMike_076 @Chrisp2213 🤣🤣🤣 I'm there alllllllll the time
1517615504839565317,rod03_jay,Fri Apr 22 21:25:06 +0000 2022,-74.3220025,40.4752365,🗣🗣 this is the type of time I’m on right now 🙏🏼😮‍💨
1517615513215586306,Reported_NYC,Fri Apr 22 21:25:08 +0000 2022,-73.94385,40.809472,HONDA Accord driver JPT9273 blocked the bike lane near 354 Malcolm X Blvd on April 22. This is in Manhattan Communi… https://t.co/dKbEfZuhm8
1517615538838687744,ItsjustDan_ok,Fri Apr 22 21:25:15 +0000 2022,-73.97917776,40.75534603,"I'm at Tommy Bahama Store in New York, NY https://t.co/zkQwoxJZDR https://t.co/TUKKMhq0yO"
1517615548091314183,devinthedude07,Fri Apr 22 21:25:17 +0000 2022,-74.0245075,40.7905115,@frankiebuys Nioce 😎
1517615558740619265,bigstape,Fri Apr 22 21:25:19 +0000 2022,-77.60468399999999,41.1179365,@KevinMKruse It's only 5:30. What else could possibly happen on a Friday evening?
1517615561961840650,gabeolivero,Fri Apr 22 21:25:20 +0000 2022,-73.9487755,40.655138,@TytyPlayzz You got the mic arm? 👀
1517615565258596352,laurie_xoxo,Fri Apr 22 21:25:21 +0000 2022,-73.9685415,40.780709,@bts14yoongi1 Safari was the only way I could get BTS tickets with my shitty colombian internet
1517615570639798274,kaylaalexis_,Fri Apr 22 21:25:22 +0000 2022,-73.8494415,40.8503475,Jamaicans are really the funniest people on earth 😭
1517615580576157699,fratspeaker,Fri Apr 22 21:25:25 +0000 2022,-73.9685415,40.780709,@legalize_slanch Gimme that vitamin D
1517615582543515648,UMightDieTryn,Fri Apr 22 21:25:25 +0000 2022,-74.0960495,40.9027595,@The_MJF Lol u would beat up your mother for a dime I like the reverse psychology Max
1517615588104982529,feach23,Fri Apr 22 21:25:26 +0000 2022,-74.15394699999999,40.572376000000006,@ZDOLLA24 @OGV2KGOAT @Boxciii So who edited the picture and where is the picture from
1517615589962964994,RealHansSwimmer,Fri Apr 22 21:25:27 +0000 2022,-73.9685415,40.780709,Batman also said  “THIS ISN’T A CAR”
1517615613308510209,dchanlerlloyd,Fri Apr 22 21:25:32 +0000 2022,-73.9685415,40.780709,happy earth day. https://t.co/SBs0GkTlEL
1517615617217548290,davebriggstv,Fri Apr 22 21:25:33 +0000 2022,-73.9685415,40.780709,NIL has tipped the scales for female athletes who make more money in the NCAA than the WNBA!TikTok star and Orego… https://t.co/GmQsC67V02
1517615620610613248,tmj_nyc_nursing,Fri Apr 22 21:25:34 +0000 2022,-74.2631635,40.6975898,"Fresenius Medical Care is looking for teammates like you. See our latest RN job openings, including ""Outpatient Reg… https://t.co/lZKnn9OWP1"
1517615636750479360,PhoenixStar73,Fri Apr 22 21:25:38 +0000 2022,-73.8311875,40.6708795,"@juneofthepen Writing takes IMMENSE energy, just thinking about doing it makes me tired. Yet I still want to do it. I do"
1517615648129662977,Jeffrey_Zabe,Fri Apr 22 21:25:41 +0000 2022,-77.60468399999999,41.1179365,@johnnylovemiami So...so beautiful Johnny ❤
1517615647970185223,TopherBetch,Fri Apr 22 21:25:41 +0000 2022,-77.57457733,39.91388508,April 22nd 2022: Took the Puppy Girls to the park! @ Norlo Park https://t.co/cyCZTItWAG
1517615648691691521,GreenStandards,Fri Apr 22 21:25:41 +0000 2022,-74.7243235,40.073040500000005,"It has been a pleasure partnering with @EisaiUS on this important work. Working together, we provided in-kind don… https://t.co/PtEL0JuuD4"
1517615653947064322,NaimTheDream,Fri Apr 22 21:25:42 +0000 2022,-74.184848,40.734494,"I got on the PA and said ""Lets have a safe, peaceful flight...No Mile Tyson incidents onboard today iight""...Everyb… https://t.co/ySEwVDE4vw"
1517615655209603074,Poison_IBBY,Fri Apr 22 21:25:42 +0000 2022,-74.413644,40.572404500000005,@Flushing_Dreams @KriegsteinShane @VitoFCalise Ya love to see it! https://t.co/6oIydZ3XzV
1517615656107184128,rajiasmm,Fri Apr 22 21:25:43 +0000 2022,-74.7733365,40.2161325,when i start crying don’t try lower ya voice then negro
1517615656941891584,jessunee,Fri Apr 22 21:25:43 +0000 2022,-74.066663,40.7180015,you know i can’t stay away from you for too long.
1517615659420733441,TotalTrafficALB,Fri Apr 22 21:25:43 +0000 2022,-73.7586,42.6636,"Accident cleared but traffic remains slow in #ArborHl on Henry Johnson Blvd NB/SB at Livingston Avenue, slow traffi… https://t.co/srwz7O95XW"
1517615659877863426,TotalTrafficROC,Fri Apr 22 21:25:43 +0000 2022,-77.64931,43.20306,Accident in #Rochester on W Rdg Rd EB/WB at Carlisle Street and Dewey Av. Reported by Police #traffic https://t.co/0wsFrm9588
1517615663971553283,MrMackMusic,Fri Apr 22 21:25:44 +0000 2022,-73.9487755,40.655138,"🌍 HAPPY EARTH DAY 🌎  from Béla Lugosi, here with a sign made by the ever-so-talented, Shenandoah of the 2nd &amp; 3rd G… https://t.co/exV4Eu1eCM"
1517615665296904193,TVAthleticDept,Fri Apr 22 21:25:45 +0000 2022,-77.60468399999999,41.1179365,BB up 7-0 after 2. McGrath mashed a homer. Lucas Troutman singles in a run.
1517615668060901377,Knickanators,Fri Apr 22 21:25:45 +0000 2022,-73.754737,41.0262045,@MindNy77 @AngelBeingAngel @Knickstape2005 @PastorCoach917 @Christian_J_D_M @Rick__War @Knickloyalty @victorlb03… https://t.co/YVvOlUhv3V
1517615674071433218,azie205,Fri Apr 22 21:25:47 +0000 2022,-73.8311875,40.6708795,For all my Stoners #HappyFriHighDay  https://t.co/eXkDmasfl6
1517615685555392516,Bobbaco97428071,Fri Apr 22 21:25:50 +0000 2022,-74.019204,40.288591499999995,"@MelissalM Oh Christ Mel, just when I was counting on you to be, A Tramp, A Camp and a bit of a Vamp, V A M P vamp!! And you gimp out on me😩"
1517615689741258753,captj696,Fri Apr 22 21:25:51 +0000 2022,-73.8311875,40.6708795,@SarahWallace4NY @5 Solid interview. Terrible that she has lost her cousin to violence and turned the families worl… https://t.co/naTQco46By
1517615692291452928,KevinDr_ver,Fri Apr 22 21:25:51 +0000 2022,-77.60468399999999,41.1179365,"@brannonmc @DavidDark Right now, though, there is an over-abundance of caution among both Biden and Obama admins fr… https://t.co/rIOL17MD2R"
1517615704677265413,3rdbestMA,Fri Apr 22 21:25:54 +0000 2022,-73.9487755,40.655138,"@NjTank99 @nypost I didn’t mean this sarcastically, sorry if it came across as so @NjTank99"
1517615730652553217,seismically,Fri Apr 22 21:26:00 +0000 2022,-73.9685415,40.780709,@johnsummit where these pants from king 🎤
1517615742988042242,NOWWHAT53,Fri Apr 22 21:26:03 +0000 2022,-71.683502,42.036939000000004,Why are so many weirdo lefties tweeting selfies about how they are still wearing masks? Because they are compulsive… https://t.co/qxUuevLFMi
1517615749044576256,omeallain79,Fri Apr 22 21:26:05 +0000 2022,-75.77004099999999,42.746617,Lol!  For the birds!
1517615757198340099,Dee_Black_MMA_,Fri Apr 22 21:26:07 +0000 2022,-73.826333,40.93972,NYG fans I’m curious what you think about this. Desmond Ridder (Cincinnati) has been climbing the draft boards. If… https://t.co/O1JcCWFLHv
1517615781743411205,BrianRSolomon,Fri Apr 22 21:26:12 +0000 2022,-73.20783800000001,41.259947,"@Cosmic_Sentry Yes, I’d say Empire is the only one I might rate ahead of it, depending on my mood."
1517615783970496515,SoudyFB,Fri Apr 22 21:26:13 +0000 2022,-77.60468399999999,41.1179365,Be sure to check out LB @AndrewVince_10 tonight in the @RFootball spring game!! #SAFB 🔴⚪️🏈
1517615791939723264,MrC0ngeniality,Fri Apr 22 21:26:15 +0000 2022,-73.9685415,40.780709,@lex_p0w Easy prey 🐰
1517615796180205568,Reported_NYC,Fri Apr 22 21:26:16 +0000 2022,-73.99497534,40.76769337,NISSAN Rogue driver KHM1059 parked illegally near 618 W 52nd St on April 22. This is in Manhattan Community Board 0… https://t.co/f8NJlDvHgF
1517615814077259777,votejgr,Fri Apr 22 21:26:20 +0000 2022,-73.8311875,40.6708795,Next Tuesday go beyond tweets. Show up to Albany to protect trans kids and LGB kids. We’ll be calling for the passa… https://t.co/A5BnOYAanN
1517615819949318145,BrianGettinDown,Fri Apr 22 21:26:22 +0000 2022,-74.020494,40.768929,This is very true!!!
1517615835250143242,LaurenceTobias1,Fri Apr 22 21:26:25 +0000 2022,-73.554097,41.0983345,"@GinnyMcDonald8 @AlTheBoss03 Mustard and sauerkraut, and a bit of relish!😊"
1517615836021903367,nlantz1986,Fri Apr 22 21:26:25 +0000 2022,-77.60468399999999,41.1179365,Seriously ahh
1517615838173581313,quisy90,Fri Apr 22 21:26:26 +0000 2022,-74.366322,40.7122655,Or difficult 🙄
1517615838915964930,Jeffrey_Zabe,Fri Apr 22 21:26:26 +0000 2022,-77.60468399999999,41.1179365,@yezzzurp Always nice when that happens 🙂
1517615839968645120,AmyLynnBest,Fri Apr 22 21:26:26 +0000 2022,-77.60468399999999,41.1179365,"@drvolts @HC_Richardson So it’s only bad if they align with progressive politics, otherwise it’s okay for corporati… https://t.co/0G7kd5u2uQ"
1517615844536246273,Cambridgeport90,Fri Apr 22 21:26:27 +0000 2022,-71.16670466,42.54196113,"I'm at @DunkinDonuts in Wilmington, MA https://t.co/QTgI3pQk7z"
1517615845190549508,gabeolivero,Fri Apr 22 21:26:28 +0000 2022,-73.9487755,40.655138,@bobajenny_ It’s time
1517615848273367040,StormJib,Fri Apr 22 21:26:28 +0000 2022,-75.77004099999999,42.746617,@BITCOIN_RAIL @captndan Worth it
1517615853960941570,MikeyCee24,Fri Apr 22 21:26:30 +0000 2022,-73.8494415,40.8503475,@NYRoidzy Really good giveaway. Yankees pullover and A+ weather is my guess
1517615862613696512,tkdylan,Fri Apr 22 21:26:32 +0000 2022,-73.9487755,40.655138,"@bonchieredstate @varadmehta That’s a blessing of liberty, ’member?"
1517615887276199936,CJPukala,Fri Apr 22 21:26:38 +0000 2022,-73.8494415,40.8503475,@CantH0LDMe Where you sitting?
1517615898697347072,dorocren,Fri Apr 22 21:26:40 +0000 2022,-75.77004099999999,42.746617,"TFW, as you approach the winery-rich exurbs of eastern Long Island on a gorgeous Friday afternoon, your spouse says… https://t.co/1QBs1GI55z"
1517615905852858368,wifey_wills,Fri Apr 22 21:26:42 +0000 2022,-73.9685415,40.780709,@WATCHMEBURNDOW1 So sorry to hear that. Sending healing prayers and blessings 🙏
1517615911401885699,kimmyhendrixx,Fri Apr 22 21:26:43 +0000 2022,-73.9487755,40.655138,"Remember, you are more than your 9-5! What kind of person are you outside of work and what of person do you strive to be?"
1517615912748212224,bigfoots0169,Fri Apr 22 21:26:44 +0000 2022,-77.60468399999999,41.1179365,"Once again #Steelers stick to and trust their process end up getting a quality YOUNG, DURABLE, RELIABLE safety and… https://t.co/84ykPGDTsX"
1517615922399387648,littlewilly58,Fri Apr 22 21:26:46 +0000 2022,-75.77004099999999,42.746617,@GeorgeTakei She's not qanon she is a christen conservative
1517615923011768321,HennyWrestling,Fri Apr 22 21:26:46 +0000 2022,-73.8494415,40.8503475,Well that meansI will see @TrishAdora202 @MrDariusCarter @beast_barton two straight months
1517615934621507584,dchanlerlloyd,Fri Apr 22 21:26:49 +0000 2022,-73.9685415,40.780709,happy earth day. https://t.co/W3Vlqsi7Er
1517615939960938496,TysonLW,Fri Apr 22 21:26:50 +0000 2022,-73.59886,40.7302295,@therockdawg Thanks Andrew!
1517615940090970113,PhoenixStar73,Fri Apr 22 21:26:50 +0000 2022,-73.8311875,40.6708795,"@juneofthepen @irina_something Don't worry hun, I have like 5 fics that are 2+ year wip right now, but I'll just do… https://t.co/pfWucZFrQ5"
1517615942691430403,Lee4Pete,Fri Apr 22 21:26:51 +0000 2022,-77.60468399999999,41.1179365,@DenaePFA @NoLieWithBTC @politico I didn’t think anything about Republicans could shock me but this is something
1517615953726562304,LaurenceTobias1,Fri Apr 22 21:26:53 +0000 2022,-73.554097,41.0983345,@nathaliejacoby1 Paul McCartney !😊
1517615956192894976,feach23,Fri Apr 22 21:26:54 +0000 2022,-74.15394699999999,40.572376000000006,@ZDOLLA24 @OGV2KGOAT @Boxciii I did look into it and it's from a group chat you're in with him and your brother. Do… https://t.co/2rKsTyYBNs
1517615964640137217,popularinguitar,Fri Apr 22 21:26:56 +0000 2022,-72.757385,41.500753,The Birthday Party - Peel Session 1981 https://t.co/Wq3d0voZFq via @YouTube
1517615968163450884,KevinDr_ver,Fri Apr 22 21:26:57 +0000 2022,-77.60468399999999,41.1179365,@adamwm89 The circle of pizza
1517615978477142018,rcwhalen,Fri Apr 22 21:26:59 +0000 2022,-73.839202,41.142635999999996,@CNBCOvertime @jimcramer Look at bonds Jimmy. The TBAs are running away from the teaser mortgage rates so fast that… https://t.co/giCGyi3AyH
1517615994415550464,ChantelJ2020,Fri Apr 22 21:27:03 +0000 2022,-73.8494415,40.8503475,😂😂 not the reverse uno out. No backsies
1517615997804597249,vocalfrier,Fri Apr 22 21:27:04 +0000 2022,-77.60468399999999,41.1179365,"Uh oh, Jimmy MacMillan is not gonna be happy Mondays from 8-9... https://t.co/mo47Kv8pnP"
1517616004515385345,UMightDieTryn,Fri Apr 22 21:27:06 +0000 2022,-74.0960495,40.9027595,Conrad and Bruce working the marks
1517616005094199296,L2C_CEO,Fri Apr 22 21:27:06 +0000 2022,-74.184848,40.734494,This is beautiful
1517616005681405954,TopherBetch,Fri Apr 22 21:27:06 +0000 2022,-77.59385305,39.9030784,April 22nd 2022: Looking at Flowers 💐 and grabbing some ice cream 🍦 @ Windy Knoll Farm Market &amp; Creamery https://t.co/tNDboJjgXO
1517616007610834944,mrfix3,Fri Apr 22 21:27:06 +0000 2022,-73.8073145,40.957424,Selective amnesia
1517616012698476544,haechanNYC,Fri Apr 22 21:27:08 +0000 2022,-73.9685415,40.780709,Please shut the duck up
1517616063990702082,TysonLW,Fri Apr 22 21:27:20 +0000 2022,-73.59886,40.7302295,Hey that’s pretty neat! Thanks for the article @CVRecord @therunwild
1517616064473014273,LaurenceTobias1,Fri Apr 22 21:27:20 +0000 2022,-73.554097,41.0983345,@biologistimo Just horrible.
1517616075172716546,livelikelefty,Fri Apr 22 21:27:22 +0000 2022,-74.214139,40.766601,@knicks505 Lol so get him over here. We got rj grimes
1517616077802459137,theglisted,Fri Apr 22 21:27:23 +0000 2022,-73.9487755,40.655138,"I gotta step my game up, pun intended. https://t.co/rckoC6VCch"
1517616089034858497,thekylewild,Fri Apr 22 21:27:26 +0000 2022,-73.9487755,40.655138,I love being back in NYC https://t.co/F5WfpGmRRW
